oktmo,name,year,visiblecompanies
75649000,Саткинский муниципальный район,2020,27.0
75649000,Саткинский муниципальный район,2021,25.0
75649000,Саткинский муниципальный район,2022,25.0
75649101,Саткинское,2009,16.0
75649101,Саткинское,2010,19.0
75649101,Саткинское,2011,22.0
75649101,Саткинское,2012,23.0
75649101,Саткинское,2013,21.0
75649101,Саткинское,2014,17.0
75649101,Саткинское,2015,19.0
75649101,Саткинское,2016,19.0
75649103,Бакальское,2009,5.0
75649103,Бакальское,2010,4.0
75649103,Бакальское,2011,2.0
75649153,Бердяушское,2010,1.0
75649153,Бердяушское,2011,1.0
75649158,Межевое,2009,2.0
75649158,Межевое,2010,1.0
75649162,Сулеинское,2009,1.0
75649411,Айлинское,2009,1.0
75649411,Айлинское,2010,1.0
75649411,Айлинское,2011,1.0
75652000,Сосновский муниципальный район,2009,20.0
75652000,Сосновский муниципальный район,2010,19.0
75652000,Сосновский муниципальный район,2011,19.0
75652000,Сосновский муниципальный район,2012,17.0
75652000,Сосновский муниципальный район,2013,20.0
75652000,Сосновский муниципальный район,2014,19.0
75652000,Сосновский муниципальный район,2015,17.0
75652000,Сосновский муниципальный район,2016,13.0
75652000,Сосновский муниципальный район,2018,14.0
75652000,Сосновский муниципальный район,2019,12.0
75652000,Сосновский муниципальный район,2020,17.0
75652000,Сосновский муниципальный район,2021,15.0
75652000,Сосновский муниципальный район,2022,13.0
75652410,Долгодеревенское,2009,7.0
75652410,Долгодеревенское,2010,6.0
75652410,Долгодеревенское,2011,7.0
75652410,Долгодеревенское,2012,7.0
75652410,Долгодеревенское,2013,9.0
75652410,Долгодеревенское,2014,8.0
75652410,Долгодеревенское,2015,6.0
75652410,Долгодеревенское,2016,6.0
75652415,Есаульское,2009,1.0
75652415,Есаульское,2010,1.0
75652415,Есаульское,2011,1.0
75652420,Краснопольское,2009,1.0
75652420,Краснопольское,2010,1.0
75652425,Кременкульское,2009,1.0
75652425,Кременкульское,2010,1.0
75652425,Кременкульское,2011,1.0
75652430,Мирненское,2009,1.0
75652430,Мирненское,2010,1.0
75652430,Мирненское,2011,1.0
75652432,Новый Кременкуль,2009,2.0
75652432,Новый Кременкуль,2010,2.0
75652432,Новый Кременкуль,2011,3.0
75652435,Рощинское,2009,3.0
75652435,Рощинское,2010,3.0
75652435,Рощинское,2011,3.0
75652435,Рощинское,2012,3.0
75652435,Рощинское,2014,3.0
75652435,Рощинское,2015,3.0
75652435,Рощинское,2016,3.0
75652445,Саргазинское,2009,3.0
75652445,Саргазинское,2010,3.0
75652445,Саргазинское,2011,2.0
75652452,Теченское,2009,1.0
75652452,Теченское,2010,1.0
75652452,Теченское,2011,1.0
75654000,Троицкий муниципальный район,2009,13.0
75654000,Троицкий муниципальный район,2010,10.0
75654000,Троицкий муниципальный район,2011,9.0
75654000,Троицкий муниципальный район,2012,8.0
75654000,Троицкий муниципальный район,2013,7.0
75654000,Троицкий муниципальный район,2014,7.0
75654000,Троицкий муниципальный район,2015,8.0
75654000,Троицкий муниципальный район,2016,7.0
75654000,Троицкий муниципальный район,2018,6.0
75654000,Троицкий муниципальный район,2019,5.0
75654000,Троицкий муниципальный район,2020,5.0
75654000,Троицкий муниципальный район,2021,4.0
75654000,Троицкий муниципальный район,2022,4.0
75654405,Белозерское,2009,1.0
75654405,Белозерское,2010,1.0
75654405,Белозерское,2011,1.0
75654410,Бобровское,2009,3.0
75654410,Бобровское,2010,3.0
75654410,Бобровское,2011,3.0
75654422,Карсинское,2009,1.0
75654422,Карсинское,2010,1.0
75654422,Карсинское,2011,1.0
75654435,Кособродское,2009,1.0
75654440,Нижнесанарское,2009,1.0
75654440,Нижнесанарское,2010,1.0
75654440,Нижнесанарское,2011,1.0
75654445,Песчанское,2009,1.0
75654450,Родниковское,2009,2.0
75654450,Родниковское,2010,1.0
75654450,Родниковское,2011,1.0
75654460,Троицко-Совхозное,2009,1.0
75654460,Троицко-Совхозное,2010,1.0
75654460,Троицко-Совхозное,2011,1.0
75654463,Шантаринское,2009,1.0
75654463,Шантаринское,2010,1.0
75654465,Яснополянское,2009,1.0
75654465,Яснополянское,2010,1.0
75654465,Яснополянское,2011,1.0
75655000,Увельский муниципальный район,2009,16.0
75655000,Увельский муниципальный район,2010,17.0
75655000,Увельский муниципальный район,2011,23.0
75655000,Увельский муниципальный район,2012,20.0
75655000,Увельский муниципальный район,2013,16.0
75655000,Увельский муниципальный район,2014,15.0
75655000,Увельский муниципальный район,2015,16.0
75655000,Увельский муниципальный район,2016,13.0
75655000,Увельский муниципальный район,2018,11.0
75655000,Увельский муниципальный район,2019,9.0
75655000,Увельский муниципальный район,2020,9.0
75655000,Увельский муниципальный район,2021,10.0
75655000,Увельский муниципальный район,2022,9.0
75655422,Кичигинское,2009,4.0
75655422,Кичигинское,2010,5.0
75655422,Кичигинское,2011,5.0
75655422,Кичигинское,2012,4.0
75655422,Кичигинское,2014,3.0
75655422,Кичигинское,2015,4.0
75655433,Красносельское,2011,2.0
75655455,Половинское,2009,1.0
75655455,Половинское,2010,1.0
75655455,Половинское,2011,1.0
75655466,Рождественское,2009,2.0
75655466,Рождественское,2010,2.0
75655466,Рождественское,2011,1.0
75655472,Увельское,2009,7.0
75655472,Увельское,2010,7.0
75655472,Увельское,2011,11.0
75655472,Увельское,2012,10.0
75655472,Увельское,2013,9.0
75655472,Увельское,2014,8.0
75655472,Увельское,2015,8.0
75655472,Увельское,2016,7.0
75655477,Хомутининское,2009,2.0
75655477,Хомутининское,2010,2.0
75655477,Хомутининское,2011,3.0
75655477,Хомутининское,2012,3.0
75656000,Уйский муниципальный район,2009,8.0
75656000,Уйский муниципальный район,2010,7.0
75656000,Уйский муниципальный район,2011,5.0
75656000,Уйский муниципальный район,2012,3.0
75656000,Уйский муниципальный район,2018,3.0
75656000,Уйский муниципальный район,2019,4.0
75656000,Уйский муниципальный район,2020,5.0
75656000,Уйский муниципальный район,2021,3.0
75656000,Уйский муниципальный район,2022,3.0
75656433,Вандышевское,2009,1.0
75656433,Вандышевское,2010,1.0
75656466,Нижнеусцелемовское,2009,1.0
75656466,Нижнеусцелемовское,2010,1.0
75656477,Соколовское,2009,1.0
75656477,Соколовское,2010,1.0
75656477,Соколовское,2011,1.0
75656488,Уйское,2009,5.0
75656488,Уйское,2010,4.0
75656488,Уйское,2011,4.0
75657000,Чебаркульский муниципальный район,2009,15.0
75657000,Чебаркульский муниципальный район,2010,15.0
75657000,Чебаркульский муниципальный район,2011,13.0
75657000,Чебаркульский муниципальный район,2012,8.0
75657000,Чебаркульский муниципальный район,2013,8.0
75657000,Чебаркульский муниципальный район,2014,8.0
75657000,Чебаркульский муниципальный район,2015,7.0
75657000,Чебаркульский муниципальный район,2016,7.0
75657000,Чебаркульский муниципальный район,2018,5.0
75657000,Чебаркульский муниципальный район,2019,4.0
75657000,Чебаркульский муниципальный район,2020,4.0
75657000,Чебаркульский муниципальный район,2021,5.0
75657000,Чебаркульский муниципальный район,2022,5.0
75657415,Варламовское,2009,3.0
75657415,Варламовское,2010,3.0
75657415,Варламовское,2011,3.0
75657425,Кундравинское,2009,3.0
75657425,Кундравинское,2010,2.0
75657425,Кундравинское,2011,2.0
75657450,Сарафановское,2009,2.0
75657450,Сарафановское,2010,2.0
75657450,Сарафановское,2011,2.0
75657450,Сарафановское,2015,3.0
75657450,Сарафановское,2016,3.0
75657455,Тимирязевское,2009,2.0
75657455,Тимирязевское,2010,2.0
75657455,Тимирязевское,2011,2.0
75657460,Травниковское,2009,3.0
75657460,Травниковское,2010,4.0
75657460,Травниковское,2011,2.0
75657470,Филимоновское,2009,2.0
75657470,Филимоновское,2010,2.0
75657470,Филимоновское,2011,2.0
75659000,Чесменский муниципальный район,2009,10.0
75659000,Чесменский муниципальный район,2010,10.0
75659000,Чесменский муниципальный район,2011,11.0
75659000,Чесменский муниципальный район,2012,8.0
75659000,Чесменский муниципальный район,2013,6.0
75659000,Чесменский муниципальный район,2014,6.0
75659000,Чесменский муниципальный район,2015,4.0
75659000,Чесменский муниципальный район,2016,5.0
75659000,Чесменский муниципальный район,2018,4.0
75659000,Чесменский муниципальный район,2019,6.0
75659000,Чесменский муниципальный район,2020,7.0
75659000,Чесменский муниципальный район,2021,5.0
75659000,Чесменский муниципальный район,2022,5.0
75659410,Березинское,2009,1.0
75659410,Березинское,2010,1.0
75659410,Березинское,2011,1.0
75659420,Светловское,2009,1.0
75659420,Светловское,2010,1.0
75659420,Светловское,2011,1.0
75659430,Калиновское,2009,1.0
75659430,Калиновское,2010,1.0
75659430,Калиновское,2011,1.0
75659440,Новоукраинское,2009,1.0
75659440,Новоукраинское,2010,1.0
75659440,Новоукраинское,2011,1.0
75659445,Тарасовское,2009,1.0
75659445,Тарасовское,2010,1.0
75659445,Тарасовское,2011,1.0
75659450,Тарутинское,2009,1.0
75659450,Тарутинское,2010,1.0
75659450,Тарутинское,2011,1.0
75659470,Цвиллингское,2009,1.0
75659470,Цвиллингское,2010,1.0
75659470,Цвиллингское,2011,2.0
75659480,Черноборское,2009,1.0
75659480,Черноборское,2010,1.0
75659480,Черноборское,2011,1.0
75659490,Чесменское,2009,2.0
75659490,Чесменское,2010,2.0
75659490,Чесменское,2011,2.0
75701000,Челябинский,2009,495.0
75701000,Челябинский,2010,457.0
75701000,Челябинский,2011,457.0
75701000,Челябинский,2012,443.0
75701000,Челябинский,2013,458.0
75701000,Челябинский,2014,475.0
75701000,Челябинский,2015,445.0
75701000,Челябинский,2016,413.0
75701000,Челябинский,2018,386.0
75701000,Челябинский,2019,404.0
75701000,Челябинский,2020,451.0
75701000,Челябинский,2021,429.0
75701000,Челябинский,2022,435.0
75701310,Калининский,2018,42.0
75701315,Курчатовский,2018,58.0
75701320,Ленинский,2018,50.0
75701330,Металлургический,2018,41.0
75701370,Советский,2018,65.0
75701380,Тракторозаводский,2018,37.0
75701390,Центральный,2018,93.0
75706000,Верхнеуфалейский,2009,13.0
75706000,Верхнеуфалейский,2010,11.0
75706000,Верхнеуфалейский,2011,13.0
75706000,Верхнеуфалейский,2012,11.0
75706000,Верхнеуфалейский,2013,12.0
75706000,Верхнеуфалейский,2014,13.0
75706000,Верхнеуфалейский,2015,11.0
75706000,Верхнеуфалейский,2016,9.0
75706000,Верхнеуфалейский,2018,11.0
75706000,Верхнеуфалейский,2019,10.0
75706000,Верхнеуфалейский,2020,14.0
75706000,Верхнеуфалейский,2021,11.0
75706000,Верхнеуфалейский,2022,10.0
75712000,Златоустовский,2009,43.0
75712000,Златоустовский,2010,45.0
75712000,Златоустовский,2011,46.0
75712000,Златоустовский,2012,44.0
75712000,Златоустовский,2013,47.0
75712000,Златоустовский,2014,44.0
75712000,Златоустовский,2015,44.0
75712000,Златоустовский,2016,35.0
75712000,Златоустовский,2018,30.0
75712000,Златоустовский,2019,28.0
75712000,Златоустовский,2020,26.0
75712000,Златоустовский,2021,26.0
75712000,Златоустовский,2022,28.0
75715000,Карабашский,2009,4.0
75715000,Карабашский,2010,4.0
75715000,Карабашский,2011,4.0
75715000,Карабашский,2012,3.0
75715000,Карабашский,2018,3.0
75715000,Карабашский,2019,3.0
75715000,Карабашский,2020,5.0
75715000,Карабашский,2021,5.0
75715000,Карабашский,2022,5.0
75728000,Копейский,2009,27.0
75728000,Копейский,2010,24.0
75728000,Копейский,2011,24.0
75728000,Копейский,2012,24.0
75728000,Копейский,2013,28.0
75728000,Копейский,2014,27.0
75728000,Копейский,2015,28.0
75728000,Копейский,2016,29.0
75728000,Копейский,2018,23.0
75728000,Копейский,2019,22.0
75728000,Копейский,2020,24.0
75728000,Копейский,2021,20.0
75728000,Копейский,2022,21.0
75734000,Кыштымский,2009,22.0
75734000,Кыштымский,2010,21.0
75734000,Кыштымский,2011,20.0
75734000,Кыштымский,2012,23.0
75734000,Кыштымский,2013,22.0
75734000,Кыштымский,2014,19.0
75734000,Кыштымский,2015,20.0
75734000,Кыштымский,2016,17.0
75734000,Кыштымский,2018,16.0
75734000,Кыштымский,2019,16.0
75734000,Кыштымский,2020,16.0
75734000,Кыштымский,2021,14.0
75734000,Кыштымский,2022,15.0
75738000,Магнитогорский,2009,155.0
75738000,Магнитогорский,2010,147.0
75738000,Магнитогорский,2011,135.0
75738000,Магнитогорский,2012,132.0
75738000,Магнитогорский,2013,129.0
75738000,Магнитогорский,2014,133.0
75738000,Магнитогорский,2015,121.0
75738000,Магнитогорский,2016,106.0
75738000,Магнитогорский,2018,102.0
75738000,Магнитогорский,2019,100.0
75738000,Магнитогорский,2020,121.0
75738000,Магнитогорский,2021,120.0
75738000,Магнитогорский,2022,123.0
75742000,Миасский,2009,76.0
75742000,Миасский,2010,73.0
75742000,Миасский,2011,74.0
75742000,Миасский,2012,70.0
75742000,Миасский,2013,72.0
75742000,Миасский,2014,71.0
75742000,Миасский,2015,69.0
75742000,Миасский,2016,61.0
75742000,Миасский,2018,61.0
75742000,Миасский,2019,67.0
75742000,Миасский,2020,67.0
75742000,Миасский,2021,63.0
75742000,Миасский,2022,65.0
75752000,Троицкий,2009,19.0
75752000,Троицкий,2010,20.0
75752000,Троицкий,2011,17.0
75752000,Троицкий,2012,15.0
75752000,Троицкий,2013,19.0
75752000,Троицкий,2014,15.0
75752000,Троицкий,2015,13.0
75752000,Троицкий,2016,17.0
75752000,Троицкий,2018,10.0
75752000,Троицкий,2019,13.0
75752000,Троицкий,2020,13.0
75752000,Троицкий,2021,11.0
75752000,Троицкий,2022,10.0
75755000,Усть-Катавский,2009,6.0
75755000,Усть-Катавский,2010,7.0
75755000,Усть-Катавский,2011,7.0
75755000,Усть-Катавский,2012,7.0
75755000,Усть-Катавский,2013,8.0
75755000,Усть-Катавский,2014,8.0
75755000,Усть-Катавский,2015,8.0
75755000,Усть-Катавский,2016,6.0
75755000,Усть-Катавский,2018,5.0
75755000,Усть-Катавский,2019,5.0
75755000,Усть-Катавский,2020,5.0
75755000,Усть-Катавский,2021,6.0
75755000,Усть-Катавский,2022,6.0
75758000,Чебаркульский,2009,16.0
75758000,Чебаркульский,2010,16.0
75758000,Чебаркульский,2011,15.0
75758000,Чебаркульский,2012,14.0
75758000,Чебаркульский,2013,13.0
75758000,Чебаркульский,2014,10.0
75758000,Чебаркульский,2015,11.0
75758000,Чебаркульский,2016,10.0
75758000,Чебаркульский,2018,9.0
75758000,Чебаркульский,2019,9.0
75758000,Чебаркульский,2020,11.0
75758000,Чебаркульский,2021,9.0
75758000,Чебаркульский,2022,9.0
75764000,Южноуральский,2009,24.0
75764000,Южноуральский,2010,23.0
75764000,Южноуральский,2011,21.0
75764000,Южноуральский,2012,23.0
75764000,Южноуральский,2013,22.0
75764000,Южноуральский,2014,19.0
75764000,Южноуральский,2015,18.0
75764000,Южноуральский,2016,15.0
75764000,Южноуральский,2018,13.0
75764000,Южноуральский,2019,13.0
75764000,Южноуральский,2020,12.0
75764000,Южноуральский,2021,14.0
75764000,Южноуральский,2022,15.0
76000000,Муниципальные образования Забайкальского края,2017,199.0
76000000,Муниципальные образования Забайкальского края,2018,239.0
76515000,Каларский муниципальный округ,2021,6.0
76515000,Каларский муниципальный округ,2022,8.0
76538000,Приаргунский муниципальный округ,2021,4.0
76538000,Приаргунский муниципальный округ,2022,3.0
76600000,Муниципальные районы Забайкальского края,2017,102.0
76600000,Муниципальные районы Забайкальского края,2018,128.0
76600000,Муниципальные районы Забайкальского края,2019,127.0
76600000,Муниципальные районы Забайкальского края,2020,123.0
76600000,Муниципальные районы Забайкальского края,2021,104.0
76602000,Агинский муниципальный район,2012,11.0
76602000,Агинский муниципальный район,2013,8.0
76602000,Агинский муниципальный район,2014,4.0
76602000,Агинский муниципальный район,2015,5.0
76602000,Агинский муниципальный район,2016,3.0
76602000,Агинский муниципальный район,2018,3.0
76602000,Агинский муниципальный район,2019,3.0
76602000,Агинский муниципальный район,2022,3.0
76602153,Новоорловск,2012,1.0
76602153,Новоорловск,2013,1.0
76602154,Орловский,2012,1.0
76602154,Орловский,2013,1.0
76602402,Амитхаша,2012,1.0
76602404,Будулан,2012,1.0
76602404,Будулан,2013,1.0
76602408,Гунэй,2012,1.0
76602412,Кункур,2012,2.0
76602412,Кункур,2013,1.0
76602420,Судунтуй,2012,1.0
76602420,Судунтуй,2013,1.0
76602424,Урда-Ага,2012,1.0
76602424,Урда-Ага,2013,1.0
76602432,Цокто-Хангил,2012,2.0
76602432,Цокто-Хангил,2013,2.0
76603000,Акшинский муниципальный район,2009,2.0
76603000,Акшинский муниципальный район,2010,1.0
76603000,Акшинский муниципальный район,2011,2.0
76603000,Акшинский муниципальный район,2012,1.0
76603000,Акшинский муниципальный район,2013,1.0
76603411,Акшинское,2009,1.0
76603411,Акшинское,2010,1.0
76603411,Акшинское,2011,2.0
76603411,Акшинское,2012,1.0
76603411,Акшинское,2013,1.0
76603460,Оройское,2009,1.0
76604000,ND,2009,1.0
76604000,ND,2010,1.0
76604000,ND,2011,1.0
76604000,ND,2012,1.0
76604000,ND,2013,2.0
76604000,ND,2018,3.0
76604412,ND,2009,1.0
76604412,ND,2010,1.0
76604412,ND,2011,1.0
76604412,ND,2012,1.0
76604412,ND,2013,2.0
76606000,Балейский муниципальный район,2009,11.0
76606000,Балейский муниципальный район,2010,2.0
76606000,Балейский муниципальный район,2011,11.0
76606000,Балейский муниципальный район,2012,6.0
76606000,Балейский муниципальный район,2013,3.0
76606000,Балейский муниципальный район,2014,3.0
76606000,Балейский муниципальный район,2015,4.0
76606000,Балейский муниципальный район,2016,4.0
76606000,Балейский муниципальный район,2018,4.0
76606000,Балейский муниципальный район,2019,4.0
76606000,Балейский муниципальный район,2020,4.0
76606000,Балейский муниципальный район,2021,5.0
76606000,Балейский муниципальный район,2022,4.0
76606101,город Балей,2009,8.0
76606101,город Балей,2010,1.0
76606101,город Балей,2011,10.0
76606101,город Балей,2012,5.0
76606101,город Балей,2013,3.0
76606405,Казаковское,2009,1.0
76606440,Подойницынское,2009,2.0
76606440,Подойницынское,2010,2.0
76606440,Подойницынское,2011,1.0
76606440,Подойницынское,2012,1.0
76609000,Борзинский муниципальный район,2009,6.0
76609000,Борзинский муниципальный район,2010,3.0
76609000,Борзинский муниципальный район,2011,7.0
76609000,Борзинский муниципальный район,2012,7.0
76609000,Борзинский муниципальный район,2013,4.0
76609000,Борзинский муниципальный район,2014,3.0
76609000,Борзинский муниципальный район,2016,3.0
76609000,Борзинский муниципальный район,2017,3.0
76609000,Борзинский муниципальный район,2020,4.0
76609000,Борзинский муниципальный район,2021,4.0
76609000,Борзинский муниципальный район,2022,4.0
76609101,Борзинское,2009,3.0
76609101,Борзинское,2011,4.0
76609101,Борзинское,2012,5.0
76609101,Борзинское,2013,3.0
76609154,Шерловогорское,2009,2.0
76609154,Шерловогорское,2010,2.0
76609154,Шерловогорское,2011,2.0
76609154,Шерловогорское,2012,1.0
76609154,Шерловогорское,2013,1.0
76609476,Цаган-Олуйское,2009,1.0
76609476,Цаган-Олуйское,2010,1.0
76609476,Цаган-Олуйское,2011,1.0
76609476,Цаган-Олуйское,2012,1.0
76610000,ND,2009,2.0
76610000,ND,2010,2.0
76610000,ND,2011,2.0
76610000,ND,2012,2.0
76610000,ND,2013,3.0
76610000,ND,2014,3.0
76610000,ND,2015,4.0
76610000,ND,2016,3.0
76610000,ND,2018,3.0
76610409,ND,2009,1.0
76610409,ND,2013,1.0
76610418,Кактолгинское,2010,1.0
76610418,Кактолгинское,2011,1.0
76610418,Кактолгинское,2012,1.0
76610418,Кактолгинское,2013,1.0
76610433,Новоширокинское,2009,1.0
76610433,Новоширокинское,2010,1.0
76610433,Новоширокинское,2011,1.0
76610433,Новоширокинское,2012,1.0
76610433,Новоширокинское,2013,1.0
76611000,Дульдургинский муниципальный район,2012,6.0
76611000,Дульдургинский муниципальный район,2013,6.0
76611000,Дульдургинский муниципальный район,2014,6.0
76611000,Дульдургинский муниципальный район,2015,5.0
76611000,Дульдургинский муниципальный район,2016,4.0
76611416,Дульдурга,2012,4.0
76611416,Дульдурга,2013,4.0
76611420,Зуткулей,2012,1.0
76611420,Зуткулей,2013,1.0
76611428,Токчин,2012,1.0
76611428,Токчин,2013,1.0
76612000,Забайкальский муниципальный район,2009,6.0
76612000,Забайкальский муниципальный район,2010,6.0
76612000,Забайкальский муниципальный район,2011,4.0
76612000,Забайкальский муниципальный район,2012,4.0
76612000,Забайкальский муниципальный район,2013,4.0
76612151,Забайкальское,2009,6.0
76612151,Забайкальское,2010,6.0
76612151,Забайкальское,2011,4.0
76612151,Забайкальское,2012,4.0
76612151,Забайкальское,2013,4.0
76615000,Каларский муниципальный район,2009,5.0
76615000,Каларский муниципальный район,2010,6.0
76615000,Каларский муниципальный район,2011,4.0
76615000,Каларский муниципальный район,2012,5.0
76615000,Каларский муниципальный район,2013,5.0
76615000,Каларский муниципальный район,2014,4.0
76615000,Каларский муниципальный район,2015,5.0
76615000,Каларский муниципальный район,2016,4.0
76615000,Каларский муниципальный район,2017,3.0
76615000,Каларский муниципальный район,2018,5.0
76615000,Каларский муниципальный район,2019,5.0
76615000,Каларский муниципальный район,2020,5.0
76615156,Новочарское,2009,5.0
76615156,Новочарское,2010,6.0
76615156,Новочарское,2011,4.0
76615156,Новочарское,2012,5.0
76615156,Новочарское,2013,5.0
76618000,Калганский муниципальный район,2009,4.0
76618000,Калганский муниципальный район,2010,2.0
76618000,Калганский муниципальный район,2011,2.0
76618000,Калганский муниципальный район,2012,3.0
76618000,Калганский муниципальный район,2013,3.0
76618411,Буринское,2009,1.0
76618430,Кадаинское,2009,1.0
76618433,Калганское,2009,2.0
76618433,Калганское,2010,2.0
76618433,Калганское,2011,2.0
76618433,Калганское,2012,3.0
76618433,Калганское,2013,3.0
76620000,Карымский муниципальный район,2009,5.0
76620000,Карымский муниципальный район,2010,2.0
76620000,Карымский муниципальный район,2011,3.0
76620000,Карымский муниципальный район,2012,3.0
76620000,Карымский муниципальный район,2013,4.0
76620000,Карымский муниципальный район,2014,3.0
76620000,Карымский муниципальный район,2015,3.0
76620000,Карымский муниципальный район,2016,3.0
76620000,Карымский муниципальный район,2017,3.0
76620000,Карымский муниципальный район,2018,4.0
76620000,Карымский муниципальный район,2019,4.0
76620000,Карымский муниципальный район,2020,4.0
76620000,Карымский муниципальный район,2021,3.0
76620000,Карымский муниципальный район,2022,4.0
76620151,Карымское,2009,1.0
76620151,Карымское,2012,1.0
76620151,Карымское,2013,2.0
76620153,Дарасунское,2009,1.0
76620153,Дарасунское,2010,1.0
76620153,Дарасунское,2011,1.0
76620153,Дарасунское,2012,2.0
76620153,Дарасунское,2013,2.0
76620157,Курорт-Дарасунское,2009,3.0
76620157,Курорт-Дарасунское,2010,1.0
76620157,Курорт-Дарасунское,2011,2.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2009,29.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2010,30.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2011,34.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2012,32.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2013,29.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2014,29.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2015,26.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2016,21.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2017,16.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2018,17.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2019,16.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2020,16.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2021,15.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2022,17.0
76621101,город Краснокаменск,2009,26.0
76621101,город Краснокаменск,2010,26.0
76621101,город Краснокаменск,2011,30.0
76621101,город Краснокаменск,2012,28.0
76621101,город Краснокаменск,2013,26.0
76621408,Богдановское,2009,1.0
76621408,Богдановское,2010,1.0
76621408,Богдановское,2011,1.0
76621408,Богдановское,2012,1.0
76621408,Богдановское,2013,1.0
76621427,Маргуцекское,2010,1.0
76621427,Маргуцекское,2011,1.0
76621427,Маргуцекское,2012,1.0
76621427,Маргуцекское,2013,1.0
76621430,Соктуй-Милозанское,2009,1.0
76621445,Целиннинское,2009,1.0
76621445,Целиннинское,2010,1.0
76621445,Целиннинское,2011,1.0
76621445,Целиннинское,2012,1.0
76621445,Целиннинское,2013,1.0
76621450,Юбилейнинское,2010,1.0
76621450,Юбилейнинское,2011,1.0
76621450,Юбилейнинское,2012,1.0
76622000,Красночикойский муниципальный район,2009,4.0
76622000,Красночикойский муниципальный район,2010,3.0
76622000,Красночикойский муниципальный район,2011,4.0
76622000,Красночикойский муниципальный район,2012,5.0
76622000,Красночикойский муниципальный район,2013,6.0
76622000,Красночикойский муниципальный район,2014,6.0
76622000,Красночикойский муниципальный район,2015,7.0
76622000,Красночикойский муниципальный район,2016,6.0
76622000,Красночикойский муниципальный район,2017,5.0
76622000,Красночикойский муниципальный район,2018,6.0
76622000,Красночикойский муниципальный район,2019,8.0
76622000,Красночикойский муниципальный район,2020,9.0
76622000,Красночикойский муниципальный район,2021,9.0
76622000,Красночикойский муниципальный район,2022,7.0
76622445,Красночикойское,2009,3.0
76622445,Красночикойское,2010,3.0
76622445,Красночикойское,2011,4.0
76622445,Красночикойское,2012,4.0
76622445,Красночикойское,2013,5.0
76622460,Урлукское,2009,1.0
76622475,Черемховское,2012,1.0
76622475,Черемховское,2013,1.0
76624000,Кыринский муниципальный район,2009,6.0
76624000,Кыринский муниципальный район,2010,6.0
76624000,Кыринский муниципальный район,2011,7.0
76624000,Кыринский муниципальный район,2012,6.0
76624000,Кыринский муниципальный район,2013,6.0
76624000,Кыринский муниципальный район,2014,6.0
76624000,Кыринский муниципальный район,2015,4.0
76624000,Кыринский муниципальный район,2016,3.0
76624410,Билютуйское,2009,1.0
76624410,Билютуйское,2010,1.0
76624410,Билютуйское,2011,1.0
76624410,Билютуйское,2012,1.0
76624410,Билютуйское,2013,1.0
76624425,Кыринское,2009,5.0
76624425,Кыринское,2010,5.0
76624425,Кыринское,2011,5.0
76624425,Кыринское,2012,5.0
76624425,Кыринское,2013,5.0
76624452,Хапчерангинское,2011,1.0
76625000,Могойтуйский муниципальный район,2012,24.0
76625000,Могойтуйский муниципальный район,2013,20.0
76625000,Могойтуйский муниципальный район,2014,12.0
76625000,Могойтуйский муниципальный район,2015,12.0
76625000,Могойтуйский муниципальный район,2016,5.0
76625000,Могойтуйский муниципальный район,2017,7.0
76625000,Могойтуйский муниципальный район,2018,5.0
76625000,Могойтуйский муниципальный район,2019,3.0
76625151,Могойтуй,2012,7.0
76625151,Могойтуй,2013,7.0
76625404,Ага-Хангил,2012,1.0
76625404,Ага-Хангил,2013,1.0
76625408,Боржигантай,2012,1.0
76625408,Боржигантай,2013,1.0
76625412,Догой,2012,1.0
76625412,Догой,2013,1.0
76625418,Нуринск,2012,1.0
76625418,Нуринск,2013,1.0
76625420,Ортуй,2012,1.0
76625420,Ортуй,2013,1.0
76625422,Усть-Нарин,2012,1.0
76625424,Ушарбай,2012,2.0
76625424,Ушарбай,2013,2.0
76625428,Хара-Шибирь,2012,3.0
76625428,Хара-Шибирь,2013,2.0
76625432,Хила,2012,3.0
76625432,Хила,2013,2.0
76625436,Цаган-Ола,2012,1.0
76625440,Цаган-Челутай,2012,1.0
76625440,Цаган-Челутай,2013,1.0
76625448,Кусоча,2012,1.0
76625448,Кусоча,2013,1.0
76626000,Могочинский муниципальный район,2009,18.0
76626000,Могочинский муниципальный район,2010,17.0
76626000,Могочинский муниципальный район,2011,15.0
76626000,Могочинский муниципальный район,2012,13.0
76626000,Могочинский муниципальный район,2013,14.0
