oktmo,name,year,theatres
92608406,Багряж-Никольское,2013,0.0
92608406,Багряж-Никольское,2016,0.0
92608406,Багряж-Никольское,2017,0.0
92608412,Борискинское,2012,0.0
92608412,Борискинское,2015,0.0
92608412,Борискинское,2016,0.0
92608413,Бутинское,2012,0.0
92608413,Бутинское,2015,0.0
92608424,Аппаковское,2013,0.0
92608427,Калейкинское,2016,0.0
92608434,Кичучатовское,2011,0.0
92608434,Кичучатовское,2012,0.0
92608445,Миннибаевское,2012,0.0
92612151,город Арск,2017,0.0
92613408,Большеатнинское,2011,1.0
92613408,Большеатнинское,2012,1.0
92613408,Большеатнинское,2013,1.0
92613408,Большеатнинское,2014,1.0
92613408,Большеатнинское,2015,1.0
92613408,Большеатнинское,2016,1.0
92613408,Большеатнинское,2017,1.0
92614448,Потапово-Тумбарлинское,2013,0.0
92617101,город Бугульма,2008,1.0
92617101,город Бугульма,2009,1.0
92617101,город Бугульма,2010,1.0
92617101,город Бугульма,2011,1.0
92617101,город Бугульма,2012,1.0
92617101,город Бугульма,2013,1.0
92617101,город Бугульма,2014,1.0
92617101,город Бугульма,2015,1.0
92617101,город Бугульма,2016,1.0
92617101,город Бугульма,2017,1.0
92617430,Кудашевское,2013,0.0
92617430,Кудашевское,2015,0.0
92618101,город Буинск,2008,1.0
92618101,город Буинск,2009,1.0
92618101,город Буинск,2010,1.0
92618101,город Буинск,2011,1.0
92618101,город Буинск,2012,1.0
92618101,город Буинск,2013,1.0
92618101,город Буинск,2014,1.0
92618101,город Буинск,2015,1.0
92618101,город Буинск,2016,1.0
92618101,город Буинск,2017,1.0
92618404,Адав-Тулумбаевское,2012,0.0
92618408,Альшеевское,2012,0.0
92618411,Альшиховское,2013,0.0
92618411,Альшиховское,2015,0.0
92618419,Большефроловское,2014,0.0
92618419,Большефроловское,2016,0.0
92618419,Большефроловское,2017,0.0
92618423,Бюрганское,2012,0.0
92618431,Исаковское,2016,0.0
92618435,Кайбицкое,2015,0.0
92618439,Киятское,2015,0.0
92618439,Киятское,2016,0.0
92618439,Киятское,2017,0.0
92618455,Нурлатское,2015,0.0
92618455,Нурлатское,2016,0.0
92618455,Нурлатское,2017,0.0
92618458,Рунгинское,2014,0.0
92618462,Сорок-Сайдакское,2016,0.0
92618462,Сорок-Сайдакское,2017,0.0
92618469,Старостуденецкое,2011,0.0
92618469,Старостуденецкое,2012,0.0
92618480,Черки-Гришинское,2017,0.0
92618483,Черки-Кильдуразское,2016,0.0
92618495,Яшевское,2014,0.0
92618495,Яшевское,2015,0.0
92618495,Яшевское,2016,0.0
92618495,Яшевское,2017,0.0
92620425,Кильдеевское,2013,0.0
92622458,Семиозерское,2016,0.0
92622485,Ямашурминское,2009,0.0
92622485,Ямашурминское,2010,0.0
92628101,город Зеленодольск,2011,0.0
92628101,город Зеленодольск,2012,1.0
92628101,город Зеленодольск,2013,1.0
92628101,город Зеленодольск,2014,1.0
92628101,город Зеленодольск,2015,1.0
92628101,город Зеленодольск,2016,1.0
92628101,город Зеленодольск,2017,1.0
92628416,Бишнинское,2011,0.0
92628416,Бишнинское,2012,0.0
92628416,Бишнинское,2015,0.0
92628416,Бишнинское,2016,0.0
92628416,Бишнинское,2017,0.0
92628456,Нижнеураспугинское,2015,0.0
92628464,Нурлатское,2011,0.0
92628464,Нурлатское,2012,0.0
92628464,Нурлатское,2013,0.0
92628464,Нурлатское,2014,0.0
92628468,Октябрьское,2015,0.0
92628468,Октябрьское,2016,0.0
92628468,Октябрьское,2017,0.0
92628476,Русско-Азелеевское,2015,0.0
92628477,Свияжское,2017,0.0
92629450,Федоровское,2016,0.0
92629450,Федоровское,2017,0.0
92629465,Эбалаковское,2013,0.0
92629465,Эбалаковское,2014,0.0
92632101,город Болгар,2017,0.0
92632475,Ямбухтинское,2015,0.0
92632475,Ямбухтинское,2017,0.0
92633434,Лубянское,2015,0.0
92633434,Лубянское,2017,0.0
92636101,город Лениногорск,2014,0.0
92636101,город Лениногорск,2015,0.0
92636101,город Лениногорск,2016,0.0
92639101,город Менделеевск,2016,0.0
92639101,город Менделеевск,2017,0.0
92640101,город Мензелинск,2008,1.0
92640101,город Мензелинск,2009,1.0
92640101,город Мензелинск,2010,1.0
92640101,город Мензелинск,2011,1.0
92640101,город Мензелинск,2012,1.0
92640101,город Мензелинск,2013,1.0
92640101,город Мензелинск,2014,1.0
92640101,город Мензелинск,2015,1.0
92640101,город Мензелинск,2016,1.0
92640101,город Мензелинск,2017,1.0
92642443,Муслюмовское,2013,0.0
92644101,город Нижнекамск,2008,1.0
92644101,город Нижнекамск,2009,1.0
92644101,город Нижнекамск,2010,1.0
92644101,город Нижнекамск,2011,1.0
92644101,город Нижнекамск,2012,1.0
92644101,город Нижнекамск,2013,1.0
92644101,город Нижнекамск,2014,1.0
92644101,город Нижнекамск,2015,1.0
92644101,город Нижнекамск,2016,1.0
92644101,город Нижнекамск,2017,2.0
92644415,Красноключинское,2009,0.0
92644415,Красноключинское,2012,1.0
92644415,Красноключинское,2013,1.0
92644415,Красноключинское,2014,1.0
92644415,Красноключинское,2015,1.0
92644415,Красноключинское,2016,1.0
92645425,Краснооктябрьское,2014,0.0
92645425,Краснооктябрьское,2015,0.0
92645425,Краснооктябрьское,2017,0.0
92646412,Андреевское,2013,0.0
92646412,Андреевское,2016,0.0
92646412,Андреевское,2017,0.0
92646416,Биляр-Озерское,2012,0.0
92646448,Ахметовское,2016,0.0
92648410,Богородское,2016,0.0
92648457,Пимерское,2015,0.0
92648465,Татарско-Ходяшевское,2015,0.0
92650151,поселок городского типа Рыбная Слобода,2017,0.0
92650404,Анатышское,2014,0.0
92650424,Большекульгинское,2014,0.0
92652151,поселок городского типа Богатые Сабы,2013,0.0
92652430,Корсабашское,2013,0.0
92652431,Верхнесиметское,2013,0.0
92652436,Иштуганское,2013,0.0
92652436,Иштуганское,2017,0.0
92652450,Нижнешитцинское,2017,0.0
92652452,Мешинское,2013,0.0
92652454,Мичанское,2013,0.0
92652481,Тимершикское,2013,0.0
92653155,поселок городского типа Джалиль,2012,0.0
92653155,поселок городского типа Джалиль,2016,0.0
92654151,поселок городского типа Уруссу,2016,0.0
92654151,поселок городского типа Уруссу,2017,0.0
92654405,Байрякинское,2013,0.0
92655101,город Тетюши,2017,0.0
92655412,Бакрчинское,2016,0.0
92655412,Бакрчинское,2017,0.0
92655438,Кильдюшевское,2016,0.0
92655438,Кильдюшевское,2017,0.0
92657405,Азьмушкинское,2017,0.0
92657425,Бурдинское,2013,0.0
92657426,Биюрганское,2013,0.0
92657426,Биюрганское,2015,0.0
92657426,Биюрганское,2016,0.0
92657430,Калмашское,2013,0.0
92657430,Калмашское,2015,0.0
92657433,Круглопольское,2015,0.0
92657433,Круглопольское,2016,0.0
92657435,Князевское,2017,0.0
92657437,Комсомольское,2013,0.0
92657438,Кузкеевское,2015,0.0
92657438,Кузкеевское,2016,0.0
92657438,Кузкеевское,2017,0.0
92657440,Мелекесское,2013,0.0
92657445,Мусабай-Заводское,2015,0.0
92657445,Мусабай-Заводское,2017,0.0
92657471,Стародрюшское,2017,0.0
92657474,Тлянче-Тамакское,2013,0.0
92657474,Тлянче-Тамакское,2015,0.0
92657474,Тлянче-Тамакское,2016,0.0
92657492,Яна-Булякское,2011,0.0
92657492,Яна-Булякское,2012,0.0
92657492,Яна-Булякское,2013,0.0
92658415,Ивашкинское,2014,0.0
92658435,Мордовско-Афонькинское,2014,0.0
92658462,Туйметкинское,2013,0.0
92658465,Ульяновское,2011,0.0
92658465,Ульяновское,2012,0.0
92658465,Ульяновское,2013,0.0
92658465,Ульяновское,2014,0.0
92658470,Черемшанское,2015,0.0
92658470,Черемшанское,2017,0.0
92659475,Татарско-Сарсазское,2011,0.0
92659475,Татарско-Сарсазское,2012,0.0
92701000,город Казань,2008,7.0
92701000,город Казань,2009,7.0
92701000,город Казань,2010,7.0
92701000,город Казань,2011,7.0
92701000,город Казань,2012,8.0
92701000,город Казань,2013,8.0
92701000,город Казань,2014,8.0
92701000,город Казань,2015,9.0
92701000,город Казань,2016,9.0
92701000,город Казань,2017,9.0
92730000,город Набережные Челны,2008,2.0
92730000,город Набережные Челны,2009,3.0
92730000,город Набережные Челны,2010,3.0
92730000,город Набережные Челны,2011,2.0
92730000,город Набережные Челны,2012,3.0
92730000,город Набережные Челны,2013,3.0
92730000,город Набережные Челны,2014,3.0
92730000,город Набережные Челны,2015,3.0
92730000,город Набережные Челны,2016,3.0
92730000,город Набережные Челны,2017,3.0
93610430,Кызыл-Мажалык,2008,1.0
93610430,Кызыл-Мажалык,2009,1.0
93610430,Кызыл-Мажалык,2010,1.0
93610430,Кызыл-Мажалык,2011,1.0
93610430,Кызыл-Мажалык,2012,1.0
93610430,Кызыл-Мажалык,2013,1.0
93610430,Кызыл-Мажалык,2014,1.0
93610430,Кызыл-Мажалык,2015,1.0
93620420,Сарыг-Сеп,2013,1.0
93643425,Шынаанский,2017,0.0
93645444,Чыргаланды,2013,1.0
93701000,город Кызыл,2007,4.0
93701000,город Кызыл,2008,4.0
93701000,город Кызыл,2009,1.0
93701000,город Кызыл,2010,1.0
93701000,город Кызыл,2011,1.0
93701000,город Кызыл,2012,1.0
93701000,город Кызыл,2013,1.0
93701000,город Кызыл,2014,1.0
93701000,город Кызыл,2015,2.0
93701000,город Кызыл,2016,2.0
93701000,город Кызыл,2017,2.0
93703000,город Ак-Довурак,2007,1.0
93703000,город Ак-Довурак,2008,2.0
94602000,Алнашский муниципальный район,2016,0.0
94602000,Алнашский муниципальный район,2017,0.0
94602440,Байтеряковское,2015,0.0
94602485,Техникумовское,2013,0.0
94602485,Техникумовское,2016,0.0
94602485,Техникумовское,2017,0.0
94604000,Балезинский муниципальный район,2011,0.0
94604000,Балезинский муниципальный район,2012,0.0
94604000,Балезинский муниципальный район,2013,0.0
94604000,Балезинский муниципальный район,2014,0.0
94604000,Балезинский муниципальный район,2016,0.0
94604000,Балезинский муниципальный район,2017,0.0
94604410,Большеварыжское,2017,0.0
94604435,Кожильское.,2013,0.0
94604435,Кожильское.,2017,0.0
94604460,Турецкое,2017,0.0
94604470,Юндинское,2017,0.0
94604475,Балезинское с 2012 года,2015,0.0
94604475,Балезинское с 2012 года,2017,0.0
94606000,Вавожский муниципальный район,2011,0.0
94606000,Вавожский муниципальный район,2015,0.0
94606000,Вавожский муниципальный район,2016,0.0
94606000,Вавожский муниципальный район,2017,0.0
94606411,Большеволковское,2011,0.0
94606411,Большеволковское,2015,0.0
94606411,Большеволковское,2016,0.0
94606411,Большеволковское,2017,0.0
94606422,Брызгаловское,2011,0.0
94606422,Брызгаловское,2015,0.0
94606422,Брызгаловское,2017,0.0
94606433,Вавожское,2011,0.0
94606433,Вавожское,2016,0.0
94606444,Водзимоньинское,2011,0.0
94606444,Водзимоньинское,2016,0.0
94606444,Водзимоньинское,2017,0.0
94606455,Волипельгинское,2011,0.0
94606466,ND,2011,0.0
94606466,ND,2017,0.0
94606470,Зямбайгуртское,2011,0.0
94606470,Зямбайгуртское,2015,0.0
94606470,Зямбайгуртское,2016,0.0
94606477,Какможское,2011,0.0
94606477,Какможское,2017,0.0
94606480,ND,2011,0.0
94606480,ND,2015,0.0
94606480,ND,2016,0.0
94606480,ND,2017,0.0
94606488,ND,2011,0.0
94610000,Глазовский муниципальный район,2011,0.0
94610000,Глазовский муниципальный район,2012,0.0
94612000,Граховский муниципальный район,2012,0.0
94612000,Граховский муниципальный район,2013,0.0
94612000,Граховский муниципальный район,2014,0.0
94612000,Граховский муниципальный район,2016,0.0
94612000,Граховский муниципальный район,2017,0.0
94614000,Дебесский муниципальный район,2013,0.0
94614000,Дебесский муниципальный район,2017,0.0
94614425,Котегуртское,2015,0.0
94614425,Котегуртское,2016,0.0
94614425,Котегуртское,2017,0.0
94614434,Старокычское,2015,0.0
94614450,Уйвайское,2017,0.0
94616000,Завьяловский муниципальный район,2011,0.0
94616000,Завьяловский муниципальный район,2012,0.0
94616000,Завьяловский муниципальный район,2013,0.0
94616000,Завьяловский муниципальный район,2014,0.0
94616000,Завьяловский муниципальный район,2015,0.0
94616000,Завьяловский муниципальный район,2016,0.0
94616000,Завьяловский муниципальный район,2017,0.0
94616432,Октябрьское .,2016,0.0
94616432,Октябрьское .,2017,0.0
94616435,Первомайское .,2017,0.0
94618000,Игринский муниципальный район,2011,0.0
94618000,Игринский муниципальный район,2016,0.0
94618000,Игринский муниципальный район,2017,0.0
94618410,Зуринское,2013,0.0
94618420,Кабачигуртское,2012,0.0
94618420,Кабачигуртское,2016,0.0
94618453,Факельское,2012,0.0
94618453,Факельское,2016,0.0
94618465,ND,2012,0.0
94618465,ND,2015,0.0
94618465,ND,2017,0.0
94620000,Камбарский муниципальный район,2013,0.0
94620000,Камбарский муниципальный район,2016,0.0
94620000,Камбарский муниципальный район,2017,0.0
94620101,Камбарское,2014,0.0
94620101,Камбарское,2017,0.0
94620403,Армязьское,2012,0.0
94620403,Армязьское,2013,0.0
94620403,Армязьское,2014,0.0
94620408,Борковское,2014,0.0
94620408,Борковское,2015,0.0
94620408,Борковское,2016,0.0
94620408,Борковское,2017,0.0
94620422,Михайловское,2015,0.0
94620422,Михайловское,2016,0.0
94620422,Михайловское,2017,0.0
94620430,Нефтебазинское,2011,0.0
94624000,Кезский муниципальный район,2012,0.0
94626000,Кизнерский муниципальный район,2011,0.0
94628411,Ермолаевское,2011,0.0
94628422,Ильдибаевское,2011,0.0
94628422,Ильдибаевское,2015,0.0
94628422,Ильдибаевское,2016,0.0
94628422,Ильдибаевское,2017,0.0
94628433,ND,2015,0.0
94628433,ND,2016,0.0
94628455,Лутохинское,2015,0.0
94628466,Мушаковское,2015,0.0
94628466,Мушаковское,2016,0.0
94628477,Первомайское,2014,0.0
94628477,Первомайское,2015,0.0
94628477,Первомайское,2016,0.0
94628477,Первомайское,2017,0.0
94630000,Красногорский муниципальный район,2011,0.0
94630000,Красногорский муниципальный район,2012,0.0
94630000,Красногорский муниципальный район,2013,0.0
94630405,Агрикольское,2011,0.0
94630405,Агрикольское,2012,0.0
94630405,Агрикольское,2013,0.0
94630411,Архангельское,2011,0.0
94630411,Архангельское,2012,0.0
94630411,Архангельское,2013,0.0
94630411,Архангельское,2016,0.0
94630422,Селеговское,2011,0.0
94630422,Селеговское,2012,0.0
94630422,Селеговское,2013,0.0
94630430,Валамаз,2011,0.0
94630430,Валамаз,2012,0.0
94630430,Валамаз,2013,0.0
94630430,Валамаз,2016,0.0
94630433,Васильевское,2011,0.0
94630433,Васильевское,2012,0.0
94630433,Васильевское,2013,0.0
94630444,Дебинское,2011,0.0
94630444,Дебинское,2012,0.0
94630444,Дебинское,2013,0.0
94630455,Кокман,2011,0.0
94630455,Кокман,2012,0.0
94630455,Кокман,2013,0.0
94630466,Красногорское,2011,0.0
94630466,Красногорское,2012,0.0
94630466,Красногорское,2013,0.0
94630477,Курьинское,2011,0.0
94630477,Курьинское,2012,0.0
94630477,Курьинское,2013,0.0
94630488,Прохоровское,2011,0.0
94630488,Прохоровское,2012,0.0
94630488,Прохоровское,2013,0.0
94633000,Малопургинский муниципальный район,2011,0.0
94633000,Малопургинский муниципальный район,2012,0.0
94633425,ND,2014,0.0
94633425,ND,2015,0.0
94633425,ND,2017,0.0
94633430,Ильинское,2011,0.0
94633430,Ильинское,2012,0.0
94633430,Ильинское,2014,0.0
94633440,Кечевское,2016,0.0
94633460,Нижнеюринское,2011,0.0
94633460,Нижнеюринское,2012,0.0
94633460,Нижнеюринское,2014,0.0
94633490,Уромское,2013,0.0
94633490,Уромское,2014,0.0
94633490,Уромское,2015,0.0
94637000,Сарапульский муниципальный район,2016,0.0
94637000,Сарапульский муниципальный район,2017,0.0
94644403,Жужгесское,2017,0.0
94644405,Каркалайское,2015,0.0
94644430,Нылгинское,2017,0.0
94644435,Мушковайское,2015,0.0
94644450,ND,2015,0.0
94644460,ND,2015,0.0
94644470,Удугучинское,2015,0.0
94646000,Шарканский муниципальный район,2011,0.0
94646000,Шарканский муниципальный район,2012,0.0
94646410,Зюзинское,2015,0.0
94646410,Зюзинское,2016,0.0
94646418,Карсашурское,2015,0.0
94646418,Карсашурское,2016,0.0
94646418,Карсашурское,2017,0.0
94646440,ND,2015,0.0
94646450,Мувырское,2013,0.0
94646450,Мувырское,2014,0.0
94646450,Мувырское,2015,0.0
94646450,Мувырское,2017,0.0
94650000,ND,2014,0.0
94650000,ND,2016,0.0
94650420,Кекоранское,2012,0.0
94650420,Кекоранское,2013,0.0
94650420,Кекоранское,2015,0.0
94650440,Старозятцинское,2012,0.0
94652000,Ярский муниципальный район,2012,0.0
94652000,Ярский муниципальный район,2017,0.0
94652410,Бачумовское,2013,0.0
94652410,Бачумовское,2015,0.0
94652410,Бачумовское,2016,0.0
94652410,Бачумовское,2017,0.0
94652420,Ворцинское,2017,0.0
94652445,Зюинское,2016,0.0
94652445,Зюинское,2017,0.0
94701000,город Ижевск,2007,5.0
94701000,город Ижевск,2008,5.0
94701000,город Ижевск,2009,5.0
94701000,город Ижевск,2010,5.0
94701000,город Ижевск,2011,5.0
94701000,город Ижевск,2012,5.0
94701000,город Ижевск,2013,5.0
94701000,город Ижевск,2014,5.0
94701000,город Ижевск,2015,5.0
94701000,город Ижевск,2016,5.0
94701000,город Ижевск,2017,5.0
94720000,город Глазов,2007,1.0
94720000,город Глазов,2008,1.0
94720000,город Глазов,2009,1.0
94720000,город Глазов,2010,1.0
94720000,город Глазов,2011,1.0
94720000,город Глазов,2012,1.0
94720000,город Глазов,2013,1.0
94720000,город Глазов,2014,1.0
94720000,город Глазов,2015,1.0
94720000,город Глазов,2016,1.0
94720000,город Глазов,2017,1.0
94730000,город Можга,2014,0.0
94740000,город Сарапул,2007,1.0
94740000,город Сарапул,2008,1.0
94740000,город Сарапул,2009,1.0
94740000,город Сарапул,2010,1.0
94740000,город Сарапул,2011,1.0
94740000,город Сарапул,2012,1.0
94740000,город Сарапул,2013,1.0
94740000,город Сарапул,2014,1.0
94740000,город Сарапул,2015,1.0
94740000,город Сарапул,2016,1.0
94740000,город Сарапул,2017,1.0
95605000,Алтайский муниципальный район,2016,0.0
95605000,Алтайский муниципальный район,2017,0.0
95605405,Аршановский сельсовет,2016,0.0
95605405,Аршановский сельсовет,2017,0.0
95605410,Белоярский сельсовет,2016,0.0
95605410,Белоярский сельсовет,2017,0.0
95605418,Изыхский сельсовет,2016,0.0
95605418,Изыхский сельсовет,2017,0.0
95605420,Кировский сельсовет,2016,0.0
95605420,Кировский сельсовет,2017,0.0
95605425,Краснопольский сельсовет,2016,0.0
95605425,Краснопольский сельсовет,2017,0.0
95605430,Новомихайловский сельсовет,2016,0.0
95605430,Новомихайловский сельсовет,2017,0.0
95605435,Новороссийский сельсовет,2016,0.0
95605435,Новороссийский сельсовет,2017,0.0
95605440,Очурский сельсовет,2016,0.0
95605440,Очурский сельсовет,2017,0.0
95605445,Подсинский сельсовет,2016,0.0
95605445,Подсинский сельсовет,2017,0.0
95608000,Аскизский муниципальный район,2016,0.0
95608000,Аскизский муниципальный район,2017,0.0
95608151,Аскизский поссовет,2016,0.0
95608151,Аскизский поссовет,2017,0.0
95608165,Бискамжинский поссовет,2016,0.0
95608165,Бискамжинский поссовет,2017,0.0
95608169,Вершино-Тейский поссовет,2016,0.0
95608169,Вершино-Тейский поссовет,2017,0.0
95608405,Аскизский сельсовет,2016,0.0
95608405,Аскизский сельсовет,2017,0.0
95608409,Балыксинский сельсовет,2016,0.0
95608409,Балыксинский сельсовет,2017,0.0
95608410,Базинский сельсовет,2016,0.0
95608410,Базинский сельсовет,2017,0.0
95608412,Бельтирский сельсовет,2016,0.0
95608412,Бельтирский сельсовет,2017,0.0
95608413,Бирикчульский сельсовет,2016,0.0
95608413,Бирикчульский сельсовет,2017,0.0
95608415,Верх-Аскизский сельсовет,2016,0.0
95608415,Верх-Аскизский сельсовет,2017,0.0
95608420,Есинский сельсовет,2016,0.0
95608420,Есинский сельсовет,2017,0.0
95608430,Кызласский сельсовет,2016,0.0
95608430,Кызласский сельсовет,2017,0.0
95608440,Пуланкольский сельсовет,2016,0.0
95608440,Пуланкольский сельсовет,2017,0.0
95608450,Усть-Камыштинский сельсовет,2016,0.0
95608450,Усть-Камыштинский сельсовет,2017,0.0
95608455,Усть-Чульский сельсовет,2016,0.0
95608455,Усть-Чульский сельсовет,2017,0.0
95612000,Бейский муниципальный район,2016,0.0
95612000,Бейский муниципальный район,2017,0.0
95612405,Бейский сельсовет,2016,0.0
95612405,Бейский сельсовет,2017,0.0
95612410,Большемонокский сельсовет,2016,0.0
95612410,Большемонокский сельсовет,2017,0.0
95612415,Бондаревский сельсовет,2016,0.0
95612415,Бондаревский сельсовет,2017,0.0
95612425,Кирбинский сельсовет,2016,0.0
95612425,Кирбинский сельсовет,2017,0.0
95612430,Куйбышевский сельсовет,2016,0.0
95612430,Куйбышевский сельсовет,2017,0.0
95612440,Новоенисейский сельсовет,2016,0.0
95612440,Новоенисейский сельсовет,2017,0.0
95612445,Новотроицкий сельсовет,2016,0.0
95612445,Новотроицкий сельсовет,2017,0.0
95612455,Сабинский сельсовет,2016,0.0
95612455,Сабинский сельсовет,2017,0.0
95612460,Табатский сельсовет,2016,0.0
95612460,Табатский сельсовет,2017,0.0
95615000,Боградский муниципальный район,2011,0.0
95615000,Боградский муниципальный район,2016,0.0
95615000,Боградский муниципальный район,2017,0.0
95615404,Троицкий сельсовет,2016,0.0
95615404,Троицкий сельсовет,2017,0.0
95615410,Боградский сельсовет,2011,0.0
95615410,Боградский сельсовет,2014,0.0
95615410,Боградский сельсовет,2015,0.0
95615410,Боградский сельсовет,2016,0.0
95615410,Боградский сельсовет,2017,0.0
95615415,Большеербинский сельсовет,2016,0.0
95615415,Большеербинский сельсовет,2017,0.0
95615420,Бородинский сельсовет,2013,0.0
95615420,Бородинский сельсовет,2016,0.0
95615420,Бородинский сельсовет,2017,0.0
95615430,Знаменский сельсовет,2016,0.0
95615430,Знаменский сельсовет,2017,0.0
95615440,Первомайский сельсовет,2016,0.0
95615440,Первомайский сельсовет,2017,0.0
95615445,Пушновский сельсовет,2016,0.0
95615445,Пушновский сельсовет,2017,0.0
95615450,Сарагашский сельсовет,2016,0.0
95615450,Сарагашский сельсовет,2017,0.0
95615455,Советско-Хакасский сельсовет,2016,0.0
95615455,Советско-Хакасский сельсовет,2017,0.0
95615460,Сонский сельсовет,2016,0.0
95615460,Сонский сельсовет,2017,0.0
95620000,Орджоникидзевский муниципальный район,2016,0.0
95620000,Орджоникидзевский муниципальный район,2017,0.0
95620403,Копьёвский поссовет,2016,0.0
95620403,Копьёвский поссовет,2017,0.0
95620405,Гайдаровский сельсовет,2016,0.0
95620405,Гайдаровский сельсовет,2017,0.0
95620420,Копьёвский сельсовет,2016,0.0
95620420,Копьёвский сельсовет,2017,0.0
95620425,Красноиюсский сельсовет,2016,0.0
95620425,Красноиюсский сельсовет,2017,0.0
95620430,Новомарьясовский сельсовет,2016,0.0
95620430,Новомарьясовский сельсовет,2017,0.0
95620435,Орджоникидзевский сельсовет,2016,0.0
95620435,Орджоникидзевский сельсовет,2017,0.0
95620437,Приисковый сельсовет,2016,0.0
95620437,Приисковый сельсовет,2017,0.0
95620440,Саралинский сельсовет,2016,0.0
95620440,Саралинский сельсовет,2017,0.0
95620450,Устинкинский сельсовет,2016,0.0
95620450,Устинкинский сельсовет,2017,0.0
95625000,Таштыпский муниципальный район,2016,0.0
95625000,Таштыпский муниципальный район,2017,0.0
95625405,Анчулский сельсовет,2016,0.0
95625405,Анчулский сельсовет,2017,0.0
95625408,Арбатский сельсовет,2016,0.0
95625408,Арбатский сельсовет,2017,0.0
95625415,Большесейский сельсовет,2016,0.0
95625415,Большесейский сельсовет,2017,0.0
95625420,Бутрахтинский сельсовет,2016,0.0
95625420,Бутрахтинский сельсовет,2017,0.0
95625422,Имекский сельсовет,2016,0.0
95625422,Имекский сельсовет,2017,0.0
95625425,Матурский сельсовет,2016,0.0
95625425,Матурский сельсовет,2017,0.0
95625430,Нижнесирский сельсовет,2016,0.0
95625430,Нижнесирский сельсовет,2017,0.0
95625440,Таштыпский сельсовет,2016,0.0
95625440,Таштыпский сельсовет,2017,0.0
95630000,Усть-Абаканский муниципальный район,2016,0.0
95630000,Усть-Абаканский муниципальный район,2017,0.0
95630151,Усть-Абаканский поссовет,2016,0.0
95630151,Усть-Абаканский поссовет,2017,0.0
95630405,Вершино-Биджинский сельсовет,2016,0.0
95630405,Вершино-Биджинский сельсовет,2017,0.0
95630410,Весенненский сельсовет,2016,0.0
95630410,Весенненский сельсовет,2017,0.0
95630415,Доможаковский сельсовет,2016,0.0
95630415,Доможаковский сельсовет,2017,0.0
95630425,Калининский сельсовет,2016,0.0
95630425,Калининский сельсовет,2017,0.0
95630430,Московский сельсовет,2016,0.0
95630430,Московский сельсовет,2017,0.0
95630435,Опытненский сельсовет,2016,0.0
95630435,Опытненский сельсовет,2017,0.0
95630440,Райковский сельсовет,2016,0.0
95630440,Райковский сельсовет,2017,0.0
95630445,Расцветовский сельсовет,2016,0.0
95630445,Расцветовский сельсовет,2017,0.0
95630455,Сапоговский сельсовет,2016,0.0
95630455,Сапоговский сельсовет,2017,0.0
95630460,Солнечный сельсовет,2016,0.0
95630460,Солнечный сельсовет,2017,0.0
95630465,Усть-Бюрский сельсовет,2016,0.0
95630465,Усть-Бюрский сельсовет,2017,0.0
95630470,Чарковский сельсовет,2016,0.0
95630470,Чарковский сельсовет,2017,0.0
95635000,Ширинский муниципальный район,2016,0.0
95635000,Ширинский муниципальный район,2017,0.0
95635401,Коммунаровский сельсовет,2016,0.0
95635401,Коммунаровский сельсовет,2017,0.0
95635403,Туимский сельсовет,2016,0.0
95635403,Туимский сельсовет,2017,0.0
95635404,Ширинский сельсовет,2016,0.0
95635404,Ширинский сельсовет,2017,0.0
95635405,Беренжакский сельсовет,2016,0.0
95635405,Беренжакский сельсовет,2017,0.0
95635410,Борцовский сельсовет,2016,0.0
95635410,Борцовский сельсовет,2017,0.0
95635415,Воротский сельсовет,2016,0.0
95635415,Воротский сельсовет,2017,0.0
95635420,Джиримский сельсовет,2016,0.0
95635420,Джиримский сельсовет,2017,0.0
95635425,Ефремкинский сельсовет,2016,0.0
95635425,Ефремкинский сельсовет,2017,0.0
95635430,Жемчужненский сельсовет,2016,0.0
95635430,Жемчужненский сельсовет,2017,0.0
95635435,Селосонский сельсовет,2016,0.0
95635435,Селосонский сельсовет,2017,0.0
95635438,Солёноозёрный сельсовет,2016,0.0
95635438,Солёноозёрный сельсовет,2017,0.0
95635440,Спиринский сельсовет,2016,0.0
95635440,Спиринский сельсовет,2017,0.0
95635450,Фыркальский сельсовет,2016,0.0
95635450,Фыркальский сельсовет,2017,0.0
95635455,Целинный сельсовет,2016,0.0
95635455,Целинный сельсовет,2017,0.0
95635460,Черноозёрный сельсовет,2016,0.0
95635460,Черноозёрный сельсовет,2017,0.0
95701000,город Абакан,2007,4.0
95701000,город Абакан,2008,4.0
95701000,город Абакан,2009,4.0
95701000,город Абакан,2010,4.0
95701000,город Абакан,2011,4.0
95701000,город Абакан,2012,4.0
95701000,город Абакан,2013,4.0
95701000,город Абакан,2014,4.0
95701000,город Абакан,2015,4.0
95701000,город Абакан,2016,4.0
95701000,город Абакан,2017,4.0
95702000,город Абаза,2016,0.0
95702000,город Абаза,2017,0.0
95708000,город Саяногорск,2011,0.0
95708000,город Саяногорск,2012,0.0
95708000,город Саяногорск,2013,0.0
95708000,город Саяногорск,2014,0.0
95708000,город Саяногорск,2015,0.0
95708000,город Саяногорск,2016,0.0
95708000,город Саяногорск,2017,0.0
95709000,город Сорск,2016,0.0
95709000,город Сорск,2017,0.0
95715000,город Черногорск,2011,0.0
95715000,город Черногорск,2012,0.0
